unique_customer_id,email,contact_no,first_order
190.0,5402281691481880@email.com,9047733076537670.0,11/10/2016 20:34:30
190.0,9380217315419000@email.com,9047733076537670.0,11/10/2016 20:34:30
191.0,7357742669078940@email.com,1512059215904090.0,12/10/2016 12:14:48
192.0,1607504049622910@email.com,1974880719453520.0,12/10/2016 12:35:06
193.0,6316292066773250@email.com,7107186062565660.0,12/10/2016 17:01:39
194.0,3615366897464840@email.com,7227055979484510.0,12/10/2016 17:08:58
194.0,3615366897464840@email.com,4688394402686630.0,12/10/2016 17:08:58
194.0,4833908333279660@email.com,4688394402686630.0,12/10/2016 17:08:58
194.0,6808543112421720@email.com,4688394402686630.0,12/10/2016 17:08:58
195.0,3628180747061170@email.com,8406009623194120.0,12/10/2016 17:40:00
195.0,3628180747061170@email.com,5982863928880340.0,12/10/2016 17:40:00
195.0,7236970493315000@email.com,8406009623194120.0,12/10/2016 17:40:00
196.0,7317841742989930@email.com,4863482187688070.0,12/10/2016 18:30:32
197.0,8554440141003980@email.com,5727192768653630.0,12/10/2016 20:16:14
197.0,3133290808768280@email.com,5727192768653630.0,12/10/2016 20:16:14
197.0,3133290808768280@email.com,3556361294736180.0,12/10/2016 20:16:14
198.0,5884322346154720@email.com,8404598011286530.0,12/10/2016 20:46:16
199.0,5561711848460720@email.com,7982398637937741.0,12/10/2016 23:21:07
199.0,3106511636617570@email.com,7982398637937741.0,12/10/2016 23:21:07
199.0,6431631118933170@email.com,7982398637937741.0,12/10/2016 23:21:07
200.0,8810574909512760@email.com,6959737777148800.0,13/10/2016 13:42:13
201.0,6164870080635070@email.com,3362247661186770.0,13/10/2016 19:10:22
202.0,5623208207315850@email.com,9960871179701070.0,13/10/2016 19:50:52
202.0,6637618580771460@email.com,9960871179701070.0,13/10/2016 19:50:52
202.0,7316420263183760@email.com,9960871179701070.0,13/10/2016 19:50:52
203.0,8207169539502360@email.com,1621771503563040.0,13/10/2016 20:48:55
204.0,1481931841364930@email.com,9741956659673990.0,13/10/2016 20:48:46
205.0,6337620959488010@email.com,7189808861690910.0,13/10/2016 21:41:24
206.0,7198611092862110@email.com,9343774567514680.0,13/10/2016 23:03:25
206.0,6370854962966250@email.com,9343774567514680.0,13/10/2016 23:03:25
207.0,3481633830749250@email.com,4729676368212620.0,14/10/2016 09:42:18
207.0,3119686456535730@email.com,4729676368212620.0,14/10/2016 09:42:18
207.0,6662779812544880@email.com,4729676368212620.0,14/10/2016 09:42:18
207.0,3481633830749250@email.com,4729676368212620.0,14/10/2016 09:42:18
208.0,3624170202488050@email.com,8647242759705630.0,14/10/2016 14:54:26
209.0,3945479222194850@email.com,1190253653066000.0,14/10/2016 15:38:16
209.0,5890770180355240@email.com,1190253653066000.0,14/10/2016 15:38:16
210.0,3159098696464520@email.com,1655612075658060.0,14/10/2016 21:09:51
211.0,5232583034239170@email.com,6602632065177200.0,14/10/2016 21:12:40
211.0,5232583034239170@email.com,6602632065177200.0,14/10/2016 21:12:40
212.0,9563272447554740@email.com,7526104938339850.0,14/10/2016 21:17:18
212.0,9563272447554740@email.com,1167540110642930.0,14/10/2016 21:17:18
213.0,9539543744850710@email.com,3024025728917180.0,14/10/2016 23:06:35
214.0,1279559716841930@email.com,9375551728861030.0,14/10/2016 23:11:20
214.0,5725500636505420@email.com,9375551728861030.0,14/10/2016 23:11:20
215.0,4612494262578550@email.com,2409655047142930.0,15/10/2016 13:54:36
215.0,7001162247162430@email.com,2409655047142930.0,15/10/2016 13:54:36
216.0,5835664607663840@email.com,1067590871416160.0,15/10/2016 14:10:20
217.0,7765651936457290@email.com,7320920324798250.0,15/10/2016 15:15:14
218.0,9985187960198480@email.com,5906817146654920.0,15/10/2016 16:37:58
218.0,7479233369491630@email.com,5906817146654920.0,15/10/2016 16:37:58
218.0,7112305971990820@email.com,5906817146654920.0,15/10/2016 16:37:58
218.0,1872857287993020@email.com,5906817146654920.0,15/10/2016 16:37:58
219.0,1639925108428780@email.com,8456108485072250.0,15/10/2016 18:14:56
220.0,9100738304901620@email.com,2222952843764440.0,15/10/2016 18:18:06
221.0,4903244255578160@email.com,3908837423286180.0,15/10/2016 19:39:34
221.0,9571513474389330@email.com,3908837423286180.0,15/10/2016 19:39:34
222.0,2372202669234500@email.com,6083409787603830.0,15/10/2016 20:18:53
223.0,4964852667557040@email.com,1359262546462890.0,15/10/2016 20:36:32
224.0,3713016908663910@email.com,6844558876519770.0,15/10/2016 20:41:38
225.0,7091690075163690@email.com,3321989694953150.0,15/10/2016 20:46:29
226.0,6521348101701520@email.com,7767181415579960.0,15/10/2016 20:49:08
227.0,9458879459665810@email.com,3935397028325489.5,15/10/2016 21:07:30
227.0,2563743997793680@email.com,3935397028325489.5,15/10/2016 21:07:30
228.0,5738107150945220@email.com,7644158321281741.0,15/10/2016 21:55:32
229.0,6119700112278940@email.com,3462240470482670.0,15/10/2016 22:10:16
230.0,4240951223054060@email.com,9179491370451850.0,15/10/2016 22:29:32
231.0,8152824972463350@email.com,5349805251936920.0,16/10/2016 10:03:57
231.0,7535586870964890@email.com,5349805251936920.0,16/10/2016 10:03:57
232.0,3357596741684900@email.com,8727410111203699.0,16/10/2016 10:07:02
232.0,1335477891703370@email.com,8727410111203699.0,16/10/2016 10:07:02
232.0,7585521320075570@email.com,8727410111203699.0,16/10/2016 10:07:02
233.0,6854218867356200@email.com,5933114493999400.0,16/10/2016 11:01:00
233.0,6854218867356200@email.com,4689310350806810.0,16/10/2016 11:01:00
234.0,8948086535826700@email.com,7872396936294621.0,16/10/2016 11:36:04
235.0,1320721565752390@email.com,6320016106608180.0,16/10/2016 13:32:21
236.0,2787337632654240@email.com,2098613759175530.0,16/10/2016 14:33:08
237.0,4507909151488900@email.com,9176992118418280.0,16/10/2016 15:26:50
237.0,8329704713736750@email.com,9176992118418280.0,16/10/2016 15:26:50
238.0,4839447980921470@email.com,4343584284990600.0,16/10/2016 17:16:03
239.0,9474844388073440@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,4226461310516160@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,6833173579976040@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,5717536255768710@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,5893789365711800@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,3732156359302900@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,3347717606615130@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,5526339529209270@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,2759908141298910@email.com,3105369098343390.0,16/10/2016 17:34:14
239.0,2759908141298910@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,1742780943432350@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,5872827619794770@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,3936463509536320@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,6833173579976040@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,3342713467289760@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,4572133271221380@email.com,7533717507997600.0,16/10/2016 17:34:14
239.0,,7533717507997600.0,16/10/2016 17:34:14
239.0,9876790484450080@email.com,7533717507997600.0,16/10/2016 17:34:14
240.0,9656973380693680@email.com,7283531432954400.0,16/10/2016 17:51:19
240.0,5661165277834820@email.com,7283531432954400.0,16/10/2016 17:51:19
241.0,7745884043534030@email.com,5142567552762860.0,16/10/2016 17:58:18
242.0,6415417551661910@email.com,6870122633958690.0,16/10/2016 18:58:14
243.0,4758659875089330@email.com,8115468960384880.0,16/10/2016 19:16:44
243.0,8039909628864170@email.com,8115468960384880.0,16/10/2016 19:16:44
243.0,2012802668983280@email.com,8115468960384880.0,16/10/2016 19:16:44
243.0,3201172188606180@email.com,8115468960384880.0,16/10/2016 19:16:44
243.0,4758659875089330@email.com,8115468960384880.0,16/10/2016 19:16:44
243.0,8039909628864170@email.com,2645973544689890.0,16/10/2016 19:16:44
244.0,8329704713736750@email.com,9913449565370240.0,16/10/2016 19:40:52
245.0,7225793130266560@email.com,9176663130935140.0,16/10/2016 20:23:54
246.0,2784617289860650@email.com,6528650833179810.0,16/10/2016 20:35:41
247.0,7931098794922130@email.com,3544495933541870.0,16/10/2016 21:21:34
248.0,8789521667989470@email.com,3029239528068910.0,16/10/2016 21:23:10
249.0,8874890646178150@email.com,3609570329940980.0,17/10/2016 16:25:21
250.0,9489529455080000@email.com,6214464202338170.0,17/10/2016 18:25:54
251.0,8896418557821500@email.com,8744459865286230.0,17/10/2016 19:03:06
251.0,9456154284487190@email.com,8744459865286230.0,17/10/2016 19:03:06
251.0,1636177951593780@email.com,8744459865286230.0,17/10/2016 19:03:06
252.0,4298341465122820@email.com,1105048304879840.0,17/10/2016 19:37:34
253.0,2039230725706450@email.com,3649451859967950.5,17/10/2016 19:43:14
253.0,3596014859301630@email.com,3649451859967950.5,17/10/2016 19:43:14
254.0,3629318885141100@email.com,7425163589531160.0,17/10/2016 20:59:54
254.0,2479743005585620@email.com,7425163589531160.0,17/10/2016 20:59:54
255.0,2138880642537470@email.com,9008356480537610.0,18/10/2016 10:36:52
255.0,4901689483282570@email.com,9008356480537610.0,18/10/2016 10:36:52
256.0,2424503699108870@email.com,3898929770442350.5,18/10/2016 13:05:31
257.0,5905150138130400@email.com,3527702512076480.0,18/10/2016 13:54:03
257.0,3145895181064300@email.com,3527702512076480.0,18/10/2016 13:54:03
258.0,7745502414468110@email.com,8726162707857210.0,18/10/2016 14:09:34
259.0,2853834633889940@email.com,6915325143360610.0,18/10/2016 15:50:00
259.0,2853834633889940@email.com,6915325143360610.0,18/10/2016 15:50:00
259.0,2098979284037360@email.com,6915325143360610.0,18/10/2016 15:50:00
259.0,5381272709251600@email.com,6915325143360610.0,18/10/2016 15:50:00
259.0,5381272709251600@email.com,7143431296654360.0,18/10/2016 15:50:00
260.0,2728858317715690@email.com,9805469228894020.0,18/10/2016 21:57:24
261.0,7313070752569300@email.com,6999986897321430.0,18/10/2016 23:13:46
262.0,5556479206827650@email.com,5307235374150400.0,19/10/2016 17:34:41
263.0,6027458811759780@email.com,8720303783227720.0,19/10/2016 17:41:04
264.0,6927595410444420@email.com,6266944776683030.0,19/10/2016 18:14:28
265.0,2300828897803980@email.com,5984734245534510.0,19/10/2016 18:24:39
265.0,3628180747061170@email.com,5984734245534510.0,19/10/2016 18:24:39
266.0,8791568689070650@email.com,1279189647426490.0,19/10/2016 19:47:29
267.0,5383993919835370@email.com,2203017737150650.0,19/10/2016 20:10:21
268.0,2757305537187650@email.com,6201422972582820.0,19/10/2016 21:47:09
269.0,8331892919420370@email.com,8487035116285320.0,19/10/2016 22:25:47
270.0,4005094963729500@email.com,4076812007644449.5,19/10/2016 22:44:53
271.0,7573497954084610@email.com,6423621561946370.0,19/10/2016 22:54:20
272.0,9475726042485650@email.com,6421299792406900.0,20/10/2016 18:08:31
273.0,3673774366739090@email.com,1767126360145050.0,20/10/2016 20:16:19
274.0,9948856413053260@email.com,7981705322946750.0,20/10/2016 20:16:36
274.0,9975543575519280@email.com,7981705322946750.0,20/10/2016 20:16:36
275.0,2036804072866130@email.com,1765290181792320.0,20/10/2016 20:52:29
276.0,9850246656569170@email.com,7757079818195830.0,20/10/2016 22:03:24
277.0,8789521667989470@email.com,2998321810483090.0,20/10/2016 22:03:46
278.0,6795922333291890@email.com,2322187565498550.0,20/10/2016 22:26:20
279.0,2409279624960730@email.com,5081300287888980.0,21/10/2016 11:42:56
280.0,1678801925054100@email.com,9372706819138160.0,21/10/2016 12:10:28
281.0,9902614144183780@email.com,9236037742429700.0,21/10/2016 13:46:28
281.0,9773073894957050@email.com,9236037742429700.0,21/10/2016 13:46:28
282.0,1862710696600540@email.com,5779927222876310.0,21/10/2016 16:15:10
282.0,4067248978619050@email.com,5779927222876310.0,21/10/2016 16:15:10
282.0,9838062351265780@email.com,5779927222876310.0,21/10/2016 16:15:10
282.0,8707338162795680@email.com,5779927222876310.0,21/10/2016 16:15:10
283.0,4920323323974720@email.com,3231998442679180.0,21/10/2016 18:15:57
283.0,5098694951497370@email.com,3231998442679180.0,21/10/2016 18:15:57
284.0,8025915745282000@email.com,7357002403030430.0,21/10/2016 18:33:52
285.0,4205048236195210@email.com,3628304623317209.5,21/10/2016 19:40:40
285.0,6709451605952670@email.com,3628304623317209.5,21/10/2016 19:40:40
285.0,7873812894387330@email.com,3628304623317209.5,21/10/2016 19:40:40
286.0,7124699352612780@email.com,8111837085530630.0,21/10/2016 19:54:22
287.0,8784298446450450@email.com,6653969226433300.0,21/10/2016 19:58:58
288.0,7529678147746230@email.com,4655903308671790.0,21/10/2016 20:17:16
288.0,9689525423153670@email.com,4655903308671790.0,21/10/2016 20:17:16
289.0,1332155068709620@email.com,3245037159555150.0,21/10/2016 20:25:51
289.0,2630043815483650@email.com,3245037159555150.0,21/10/2016 20:25:51
289.0,5650576770807260@email.com,3245037159555150.0,21/10/2016 20:25:51
290.0,9645083532929390@email.com,6388596126474160.0,21/10/2016 20:28:22
291.0,3247263760115090@email.com,6317651878979600.0,21/10/2016 20:45:53
292.0,9119821877980200@email.com,5466933579459390.0,21/10/2016 21:07:30
293.0,3163419833420250@email.com,9328426165597010.0,21/10/2016 21:28:30
294.0,8936185094642460@email.com,8902789570736230.0,21/10/2016 21:33:08
295.0,5680393807594600@email.com,8582449249018680.0,21/10/2016 22:33:28
295.0,1933846097292050@email.com,8582449249018680.0,21/10/2016 22:33:28
296.0,1875700696640770@email.com,7770292756567920.0,21/10/2016 22:55:22
297.0,2626870951011200@email.com,4189654281400230.5,21/10/2016 23:08:36
297.0,2115358121346720@email.com,4189654281400230.5,21/10/2016 23:08:36
297.0,1307664977218450@email.com,4189654281400230.5,21/10/2016 23:08:36
298.0,5745734604793270@email.com,5815557802500420.0,21/10/2016 23:28:31
299.0,8588219551183410@email.com,6021152136370640.0,22/10/2016 10:08:21
300.0,9548745342787670@email.com,4620626201540070.0,22/10/2016 10:14:41
300.0,9919316738866580@email.com,4620626201540070.0,22/10/2016 10:14:41
300.0,7838217254488170@email.com,4620626201540070.0,22/10/2016 10:14:41
301.0,7503499404538950@email.com,8003616580218760.0,22/10/2016 11:15:44
302.0,7716894729097870@email.com,6674403974701340.0,22/10/2016 12:03:41
303.0,1062851490730220@email.com,4216547956199460.0,22/10/2016 13:12:40
304.0,6059748866327480@email.com,4575215241255680.0,22/10/2016 15:24:07
304.0,2697890679382430@email.com,8709490247035190.0,22/10/2016 15:24:07
304.0,9001635416134700@email.com,8709490247035190.0,22/10/2016 15:24:07
305.0,7394034120638930@email.com,3748298468455480.0,22/10/2016 15:25:36
305.0,7782761035990280@email.com,3748298468455480.0,22/10/2016 15:25:36
306.0,6011060503563390@email.com,4828773962949960.0,22/10/2016 16:07:08
307.0,5100949634201420@email.com,2117607431439260.0,22/10/2016 16:12:40
307.0,9398443474617940@email.com,2117607431439260.0,22/10/2016 16:12:40
308.0,9312019172087240@email.com,2536749060406060.0,22/10/2016 16:20:48
308.0,6154404772495250@email.com,2536749060406060.0,22/10/2016 16:20:48
308.0,4653322891661970@email.com,2536749060406060.0,22/10/2016 16:20:48
309.0,9565637145407140@email.com,4687449645347670.0,22/10/2016 17:28:06
310.0,5439439928068580@email.com,3268372906822280.0,22/10/2016 17:34:58
311.0,4778990478863980@email.com,5385904511082190.0,22/10/2016 17:38:13
312.0,1891956892966970@email.com,5960823950677210.0,22/10/2016 17:45:03
312.0,7210096364881680@email.com,5960823950677210.0,22/10/2016 17:45:03
313.0,,7127298326355940.0,22/10/2016 18:00:42
313.0,6157132455258280@email.com,7127298326355940.0,22/10/2016 18:00:42
313.0,8465929657539320@email.com,7127298326355940.0,22/10/2016 18:00:42
313.0,7334066010329890@email.com,7127298326355940.0,22/10/2016 18:00:42
314.0,2556400040044410@email.com,4009598019278350.5,22/10/2016 18:50:31
315.0,4242055067672620@email.com,7545649563621200.0,22/10/2016 19:16:07
316.0,8610153103439740@email.com,4437631603534020.0,22/10/2016 19:36:42
317.0,9796754486702940@email.com,7770284657264590.0,22/10/2016 20:04:27
318.0,1237350319521190@email.com,9528484117851660.0,22/10/2016 20:04:30
319.0,2921878971743170@email.com,7095718943704320.0,22/10/2016 20:09:42
320.0,8235352169424830@email.com,1582797333083560.0,22/10/2016 20:27:39
321.0,4867906785667440@email.com,1432422769657100.0,22/10/2016 20:48:35
321.0,3784398045382350@email.com,1432422769657100.0,22/10/2016 20:48:35
321.0,4964609832142900@email.com,1432422769657100.0,22/10/2016 20:48:35
322.0,4324263600149420@email.com,2233928061209870.0,22/10/2016 20:48:48
323.0,6736533194756750@email.com,1016562602466910.0,22/10/2016 21:13:13
323.0,9249902930655690@email.com,1016562602466910.0,22/10/2016 21:13:13
324.0,1343463407423120@email.com,2347952848856080.0,22/10/2016 21:15:41
325.0,9222039615163280@email.com,9658655607490140.0,22/10/2016 21:23:26
326.0,7025257577667130@email.com,1184758321867350.0,22/10/2016 21:23:21
326.0,2996486852840060@email.com,1184758321867350.0,22/10/2016 21:23:21
327.0,7887035501221450@email.com,4388490306226790.5,22/10/2016 21:24:41
328.0,7564219693174570@email.com,3174903039120270.0,22/10/2016 21:40:55
329.0,6057087294820560@email.com,7733827827373120.0,22/10/2016 21:47:59
330.0,1527109254431390@email.com,9522036622816780.0,22/10/2016 21:53:46
331.0,3479170399617090@email.com,7409706982233341.0,22/10/2016 22:22:41
332.0,9821027403130780@email.com,6326072110693690.0,22/10/2016 22:24:02
333.0,3434002989101230@email.com,7815829919930579.0,23/10/2016 10:41:31
334.0,7785495502039900@email.com,6506040707435310.0,23/10/2016 10:48:25
335.0,1219416486101650@email.com,3603554255144649.5,23/10/2016 11:09:27
336.0,8611064916486090@email.com,2667527367125700.0,23/10/2016 11:38:31
336.0,5777967909043570@email.com,2667527367125700.0,23/10/2016 11:38:31
337.0,4808675720503000@email.com,4691419978603410.0,23/10/2016 12:18:53
338.0,3061386569535790@email.com,2882493639945360.0,23/10/2016 13:45:07
338.0,3061386569535790@email.com,2882493639945360.0,23/10/2016 13:45:07
338.0,9443566707531760@email.com,2882493639945360.0,23/10/2016 13:45:07
338.0,3061386569535790@email.com,2882493639945360.0,23/10/2016 13:45:07
338.0,3149124746686350@email.com,1946246084508630.0,23/10/2016 13:45:07
339.0,8641380356560970@email.com,8138355359634010.0,23/10/2016 14:01:31
339.0,8641380356560970@email.com,8138355359634010.0,23/10/2016 14:01:31
339.0,1443343707430280@email.com,8138355359634010.0,23/10/2016 14:01:31
340.0,3832351232026080@email.com,6811536067660640.0,23/10/2016 14:32:05
340.0,3832351232026080@email.com,3708369545218390.5,23/10/2016 14:32:05
341.0,1088045275620430@email.com,1960629758507440.0,23/10/2016 15:11:08
341.0,8051640851401670@email.com,1960629758507440.0,23/10/2016 15:11:08
342.0,5060859607697680@email.com,4304742218204489.5,23/10/2016 15:16:01
342.0,9404522606607510@email.com,4304742218204489.5,23/10/2016 15:16:01
342.0,7887291160437010@email.com,4304742218204489.5,23/10/2016 15:16:01
342.0,9404522606607510@email.com,4304742218204489.5,23/10/2016 15:16:01
342.0,7887291160437010@email.com,4304742218204489.5,23/10/2016 15:16:01
343.0,8791568689070650@email.com,5320707411326370.0,23/10/2016 15:45:26
344.0,7795821506988950@email.com,6767305538838460.0,23/10/2016 16:17:52
345.0,9819788565840970@email.com,3051671778452580.0,23/10/2016 17:23:36
345.0,4995957280087010@email.com,3051671778452580.0,23/10/2016 17:23:36
345.0,5805756844453940@email.com,3051671778452580.0,23/10/2016 17:23:36
346.0,5842461578134680@email.com,9079350862450560.0,23/10/2016 17:33:50
347.0,2350279570094290@email.com,1453227603417560.0,23/10/2016 17:48:02
348.0,4763150077200860@email.com,3491478368438040.0,23/10/2016 18:20:55
349.0,1044545394945720@email.com,1573233064937090.0,23/10/2016 18:40:26
350.0,3795505494792900@email.com,9910668155056080.0,23/10/2016 18:51:31
351.0,8773043140237240@email.com,6263986854372880.0,23/10/2016 18:54:58
352.0,2506503640375250@email.com,9401669059860030.0,23/10/2016 19:19:00
352.0,3702646065852050@email.com,9401669059860030.0,23/10/2016 19:19:00
352.0,5361151943417710@email.com,9401669059860030.0,23/10/2016 19:19:00
353.0,6641245560074740@email.com,3426846588479180.0,23/10/2016 19:21:27
353.0,3821003184701770@email.com,3426846588479180.0,23/10/2016 19:21:27
353.0,2100404843772790@email.com,3426846588479180.0,23/10/2016 19:21:27
354.0,3265845419133410@email.com,1181804720897620.0,23/10/2016 19:33:46
355.0,7272119035166930@email.com,5282346388528530.0,23/10/2016 19:43:48
355.0,3499609394075560@email.com,5282346388528530.0,23/10/2016 19:43:48
356.0,1330237473215340@email.com,9129748337130560.0,23/10/2016 19:44:06
356.0,5109276328984170@email.com,9129748337130560.0,23/10/2016 19:44:06
357.0,4133708156559060@email.com,5732569572386940.0,23/10/2016 19:59:19
358.0,3705444504287510@email.com,8060147094037000.0,23/10/2016 20:06:48
358.0,3687335071577960@email.com,8060147094037000.0,23/10/2016 20:06:48
359.0,7259859540455140@email.com,8414047631198899.0,23/10/2016 20:35:51
360.0,3682376373117110@email.com,4695493366104350.0,23/10/2016 20:36:32
360.0,5925637251023170@email.com,4695493366104350.0,23/10/2016 20:36:32
361.0,1181944630518550@email.com,6822097845373460.0,23/10/2016 21:06:43
362.0,1385356192974040@email.com,7413869678826890.0,23/10/2016 21:15:00
363.0,7737080686508700@email.com,2476146458376650.0,23/10/2016 21:22:00
364.0,7027996995486760@email.com,1136964936809630.0,23/10/2016 21:35:13
365.0,3247263760115090@email.com,1262545972772350.0,23/10/2016 21:42:25
366.0,8277428743952340@email.com,9306888338892120.0,23/10/2016 22:01:06
366.0,7920504937861480@email.com,9306888338892120.0,23/10/2016 22:01:06
367.0,6895702579697660@email.com,5884946328909220.0,23/10/2016 22:00:19
368.0,1454872402617040@email.com,1447683029423960.0,23/10/2016 22:15:27
368.0,1454872402617040@email.com,1447683029423960.0,23/10/2016 22:15:27
369.0,4946265589744120@email.com,5609306810112250.0,23/10/2016 22:17:12
369.0,6382166736744740@email.com,5609306810112250.0,23/10/2016 22:17:12
369.0,4946265589744120@email.com,5609306810112250.0,23/10/2016 22:17:12
370.0,6548218601235250@email.com,2669481611818880.0,23/10/2016 22:18:08
370.0,1639947359888910@email.com,2669481611818880.0,23/10/2016 22:18:08
370.0,1379950755294870@email.com,2669481611818880.0,23/10/2016 22:18:08
371.0,5585429658287460@email.com,8949754538190790.0,23/10/2016 23:20:24
371.0,8007559808335080@email.com,8949754538190790.0,23/10/2016 23:20:24
372.0,9344084332421070@email.com,2755183108886120.0,24/10/2016 11:17:21
372.0,6618059180947170@email.com,2755183108886120.0,24/10/2016 11:17:21
372.0,9364241600141290@email.com,2755183108886120.0,24/10/2016 11:17:21
373.0,5446247560140010@email.com,6369581830989780.0,24/10/2016 12:32:04
374.0,8672148345796470@email.com,6012571221778170.0,24/10/2016 17:53:36
374.0,9077705383911520@email.com,6012571221778170.0,24/10/2016 17:53:36
374.0,8357177950607430@email.com,6012571221778170.0,24/10/2016 17:53:36
375.0,6105719528156170@email.com,7135132922854280.0,24/10/2016 21:11:01
376.0,5591429697661170@email.com,3948318476861920.0,24/10/2016 22:31:08
376.0,8952764626527690@email.com,3948318476861920.0,24/10/2016 22:31:08
377.0,3660935847879480@email.com,1344248181903280.0,25/10/2016 14:04:10
377.0,6094520794696370@email.com,1344248181903280.0,25/10/2016 14:04:10
377.0,5446247560140010@email.com,1344248181903280.0,25/10/2016 14:04:10
377.0,3631685831969180@email.com,1344248181903280.0,25/10/2016 14:04:10
378.0,3819032480386700@email.com,2311422771199590.0,25/10/2016 14:08:44
379.0,5803893291386850@email.com,3256882177311710.0,25/10/2016 16:30:02
380.0,9151822231442650@email.com,6193844392349690.0,25/10/2016 18:01:40
380.0,4326778614655690@email.com,6193844392349690.0,25/10/2016 18:01:40
380.0,1004473872008060@email.com,6193844392349690.0,25/10/2016 18:01:40
381.0,7161958994554980@email.com,8243280164948920.0,25/10/2016 18:12:21
381.0,7944306779381070@email.com,8243280164948920.0,25/10/2016 18:12:21
381.0,5120556947673400@email.com,8243280164948920.0,25/10/2016 18:12:21
382.0,6634897551825600@email.com,4541758124767200.0,25/10/2016 18:47:30
383.0,9334193293388680@email.com,8592547882403379.0,25/10/2016 19:16:26
384.0,9140859435728650@email.com,7305109332200000.0,25/10/2016 19:39:19
385.0,7706669909035580@email.com,5772415778359500.0,25/10/2016 20:05:40
385.0,7706669909035580@email.com,8865703040656400.0,25/10/2016 20:05:40
385.0,2332112988178240@email.com,5772415778359500.0,25/10/2016 20:05:40
385.0,2332112988178240@email.com,8865703040656400.0,25/10/2016 20:05:40
386.0,2036804072866130@email.com,6900348336992280.0,25/10/2016 21:12:59
387.0,6534294095254930@email.com,4116664464195020.0,25/10/2016 22:20:34
387.0,7016229706418140@email.com,4116664464195020.0,25/10/2016 22:20:34
388.0,5593980929420010@email.com,3644363046171960.0,26/10/2016 12:44:49
389.0,2901671021944170@email.com,4591101135076810.0,26/10/2016 16:23:28
389.0,3566794638075730@email.com,4591101135076810.0,26/10/2016 16:23:28
390.0,7453262003395590@email.com,8527395034049139.0,26/10/2016 21:04:07
391.0,6020905411771530@email.com,8446665740572240.0,27/10/2016 18:05:47
391.0,5322449053723210@email.com,9657412915820480.0,27/10/2016 18:05:47
392.0,8229239930910970@email.com,3359311383524050.0,27/10/2016 19:41:41
393.0,2514354118393920@email.com,5857587353919530.0,27/10/2016 20:06:10
394.0,5963701995636630@email.com,7904482242764061.0,27/10/2016 21:19:44
395.0,1512245980104940@email.com,4703849552234090.0,27/10/2016 21:25:24
396.0,2614227251979170@email.com,7685669635794520.0,27/10/2016 21:36:20
396.0,2614227251979170@email.com,7285216161237200.0,27/10/2016 21:36:20
397.0,7287403645218680@email.com,5242980512432940.0,27/10/2016 22:32:53
397.0,7481249463883490@email.com,5242980512432940.0,27/10/2016 22:32:53
398.0,5863023659453200@email.com,4256635411688480.0,27/10/2016 22:37:49
398.0,7624856372672540@email.com,4256635411688480.0,27/10/2016 22:37:49
398.0,9852662660339970@email.com,4256635411688480.0,27/10/2016 22:37:49
398.0,6465346085208530@email.com,4256635411688480.0,27/10/2016 22:37:49
399.0,4017317908669240@email.com,9674436355910690.0,27/10/2016 23:06:11
400.0,2675984845778820@email.com,5659449840421650.0,27/10/2016 23:11:29
401.0,4670899991822470@email.com,3483096334027890.0,28/10/2016 10:40:06
402.0,8432250107791400@email.com,6121781198010410.0,28/10/2016 16:04:34
403.0,4674058903533660@email.com,9395552905600950.0,28/10/2016 16:29:09
404.0,8300014036154540@email.com,3939024795061209.5,28/10/2016 18:50:19
405.0,4472230224618820@email.com,7421900020560040.0,28/10/2016 19:10:03
406.0,3650934742127280@email.com,7802257846819581.0,28/10/2016 19:29:10
407.0,9455626502639900@email.com,2652677625629900.0,28/10/2016 20:31:25
407.0,6569624536751240@email.com,2652677625629900.0,28/10/2016 20:31:25
408.0,7372633206003910@email.com,7419443182080720.0,28/10/2016 21:20:12
408.0,7372633206003910@email.com,2284195962637160.0,28/10/2016 21:20:12
408.0,1600047714835750@email.com,2284195962637160.0,28/10/2016 21:20:12
409.0,4953303703934660@email.com,1061594434788380.0,28/10/2016 21:33:18
409.0,9804848533036060@email.com,1061594434788380.0,28/10/2016 21:33:18
410.0,4759602595021000@email.com,5107073536284480.0,28/10/2016 22:02:14
411.0,6826202377184240@email.com,3780609234484720.0,28/10/2016 22:15:18
412.0,5283370297054170@email.com,7758109400566339.0,28/10/2016 22:18:26
413.0,2574641376243140@email.com,5183112213998580.0,28/10/2016 23:01:51
414.0,7949704099571890@email.com,3772560377932600.0,28/10/2016 23:17:51
414.0,4851339346974830@email.com,3772560377932600.0,28/10/2016 23:17:51
